timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1668652919086,5481,Stevens Home Page,200,OK,Users 1-160,text,true,,187394,117,293,293,https://www.stevens.edu/,1362,0,0
1668652918095,6474,Stevens Home Page,200,OK,Users 1-149,text,true,,187410,117,293,293,https://www.stevens.edu/,1303,0,0
1668652922659,1938,Steven Apply Page,200,OK,Users 1-54,text,true,,120074,122,293,293,https://www.stevens.edu/apply,1747,0,0
1668652920744,3878,Steven Apply Page,200,OK,Users 1-201,text,true,,120089,122,293,293,https://www.stevens.edu/apply,1554,0,0
1668652914380,10326,Stevens Home Page,200,OK,Users 1-298,text,true,,187401,117,293,293,https://www.stevens.edu/,1965,0,0
1668652921723,3061,Steven Apply Page,200,OK,Users 1-290,text,true,,120081,122,293,293,https://www.stevens.edu/apply,2522,0,0
1668652905758,19343,Steven Apply Page,200,OK,Users 1-52,text,true,,120090,122,293,293,https://www.stevens.edu/apply,4561,0,2293
1668652906736,18630,Steven Apply Page,200,OK,Users 1-237,text,true,,120098,122,293,293,https://www.stevens.edu/apply,5642,0,967
1668652906737,18671,Steven Apply Page,200,OK,Users 1-189,text,true,,120074,122,293,293,https://www.stevens.edu/apply,2837,0,967
1668652922208,3375,Steven Apply Page,200,OK,Users 1-220,text,true,,120081,122,293,293,https://www.stevens.edu/apply,1766,0,0
1668652917187,8618,Stevens Home Page,200,OK,Users 1-296,text,true,,187409,117,293,293,https://www.stevens.edu/,1156,0,0
1668652917187,8618,Stevens Home Page,200,OK,Users 1-180,text,true,,187401,117,293,293,https://www.stevens.edu/,1511,0,0
1668652905693,20223,Steven Apply Page,200,OK,Users 1-17,text,true,,120081,122,293,293,https://www.stevens.edu/apply,6788,0,2348
1668652916942,9094,Stevens Home Page,200,OK,Users 1-193,text,true,,187401,117,293,293,https://www.stevens.edu/,1183,0,0
1668652905898,20161,Steven Apply Page,200,OK,Users 1-99,text,true,,120082,122,293,293,https://www.stevens.edu/apply,3018,0,1224
1668652916943,9289,Stevens Home Page,200,OK,Users 1-199,text,true,,187425,117,293,293,https://www.stevens.edu/,1332,0,0
1668652905926,20449,Steven Apply Page,200,OK,Users 1-108,text,true,,120103,122,293,293,https://www.stevens.edu/apply,7283,0,1834
1668652906493,20064,Steven Apply Page,200,OK,Users 1-214,text,true,,120082,122,293,293,https://www.stevens.edu/apply,2470,0,1007
1668652918827,7750,Stevens Home Page,200,OK,Users 1-73,text,true,,187402,117,293,293,https://www.stevens.edu/,1021,0,0
1668652923248,3680,Steven Apply Page,200,OK,Users 1-249,text,true,,120089,122,293,293,https://www.stevens.edu/apply,3595,0,0
1668652917497,9453,Stevens Home Page,200,OK,Users 1-238,text,true,,187410,117,293,293,https://www.stevens.edu/,1741,0,0
1668652906447,20508,Steven Apply Page,200,OK,Users 1-265,text,true,,120082,122,293,293,https://www.stevens.edu/apply,1670,0,599
1668652916593,10376,Stevens Home Page,200,OK,Users 1-282,text,true,,187415,117,293,293,https://www.stevens.edu/,911,0,0
1668652918109,8940,Steven Apply Page,200,OK,Users 1-111,text,true,,120095,122,293,293,https://www.stevens.edu/apply,1190,0,0
1668652917710,9369,Stevens Home Page,200,OK,Users 1-241,text,true,,187425,117,293,293,https://www.stevens.edu/,1632,0,0
1668652922581,4593,Stevens Home Page,200,OK,Users 1-6,text,true,,187409,117,293,293,https://www.stevens.edu/,1750,0,0
1668652925584,1611,Stevens Home Page,200,OK,Users 1-220,text,true,,187409,117,292,292,https://www.stevens.edu/,863,0,0
1668652917486,9727,Stevens Home Page,200,OK,Users 1-204,text,true,,187426,117,291,291,https://www.stevens.edu/,1918,0,0
1668652923363,3858,Steven Apply Page,200,OK,Users 1-3,text,true,,120074,122,291,291,https://www.stevens.edu/apply,1842,0,0
1668652922346,4903,Steven Apply Page,200,OK,Users 1-25,text,true,,120074,122,291,291,https://www.stevens.edu/apply,1985,0,0
1668652918596,8668,Stevens Home Page,200,OK,Users 1-49,text,true,,187402,117,291,291,https://www.stevens.edu/,2367,0,0
1668652923715,3565,Steven Apply Page,200,OK,Users 1-61,text,true,,120074,122,291,291,https://www.stevens.edu/apply,2696,0,0
1668652923425,3862,Stevens Home Page,200,OK,Users 1-37,text,true,,187394,117,291,291,https://www.stevens.edu/,2321,0,0
1668652918792,8495,Steven Apply Page,200,OK,Users 1-35,text,true,,120088,122,291,291,https://www.stevens.edu/apply,3476,0,0
1668652924177,3198,Stevens Home Page,200,OK,Users 1-13,text,true,,187409,117,290,290,https://www.stevens.edu/,2400,0,0
1668652917495,9888,Stevens Home Page,200,OK,Users 1-284,text,true,,187433,117,290,290,https://www.stevens.edu/,1854,0,0
1668652922947,4444,Steven Apply Page,200,OK,Users 1-215,text,true,,120074,122,290,290,https://www.stevens.edu/apply,2178,0,0
1668652906023,21373,Steven Apply Page,200,OK,Users 1-139,text,true,,120106,122,290,290,https://www.stevens.edu/apply,3320,0,2308
1668652922346,5050,Steven Apply Page,200,OK,Users 1-47,text,true,,120098,122,290,290,https://www.stevens.edu/apply,1932,0,0
1668652921762,5662,Steven Apply Page,200,OK,Users 1-69,text,true,,120082,122,290,290,https://www.stevens.edu/apply,2544,0,0
1668652922346,5125,Stevens Home Page,200,OK,Users 1-244,text,true,,187416,117,290,290,https://www.stevens.edu/,1800,0,0
1668652916601,10878,Stevens Home Page,200,OK,Users 1-292,text,true,,187410,117,289,289,https://www.stevens.edu/,903,0,0
1668652917412,10087,Stevens Home Page,200,OK,Users 1-42,text,true,,187416,117,289,289,https://www.stevens.edu/,735,0,0
1668652922517,4999,Steven Apply Page,200,OK,Users 1-252,text,true,,120082,122,289,289,https://www.stevens.edu/apply,2221,0,0
1668652924598,2957,Stevens Home Page,200,OK,Users 1-54,text,true,,187418,117,289,289,https://www.stevens.edu/,1587,0,0
1668652923593,3977,Steven Apply Page,200,OK,Users 1-138,text,true,,120090,122,288,288,https://www.stevens.edu/apply,3827,0,0
1668652922964,4606,Steven Apply Page,200,OK,Users 1-209,text,true,,120092,122,288,288,https://www.stevens.edu/apply,1792,0,0
1668652922659,4911,Stevens Home Page,200,OK,Users 1-253,text,true,,187409,117,288,288,https://www.stevens.edu/,2035,0,0
1668652924570,3017,Steven Apply Page,200,OK,Users 1-149,text,true,,120074,122,287,287,https://www.stevens.edu/apply,2656,0,0
1668652924568,3023,Steven Apply Page,200,OK,Users 1-160,text,true,,120087,122,287,287,https://www.stevens.edu/apply,1628,0,0
1668652922816,4802,Stevens Home Page,200,OK,Users 1-197,text,true,,187394,117,287,287,https://www.stevens.edu/,1879,0,0
1668652914575,13065,Stevens Home Page,200,OK,Users 1-196,text,true,,187401,117,286,286,https://www.stevens.edu/,1722,0,0
1668652905693,21947,Steven Apply Page,200,OK,Users 1-1,text,true,,120082,122,286,286,https://www.stevens.edu/apply,4742,0,2361
1668652924707,2933,Steven Apply Page,200,OK,Users 1-298,text,true,,120081,122,286,286,https://www.stevens.edu/apply,2836,0,0
1668652906114,21553,Steven Apply Page,200,OK,Users 1-171,text,true,,120074,122,286,286,https://www.stevens.edu/apply,6287,0,1709
1668652922932,4763,Stevens Home Page,200,OK,Users 1-134,text,true,,187401,117,286,286,https://www.stevens.edu/,2044,0,0
1668652926578,1144,Steven Apply Page,200,OK,Users 1-73,text,true,,120089,122,285,285,https://www.stevens.edu/apply,779,0,0
1668652919214,8508,Stevens Home Page,200,OK,Users 1-27,text,true,,187424,117,285,285,https://www.stevens.edu/,1092,0,0
1668652925916,1809,Stevens Home Page,200,OK,Users 1-17,text,true,,187401,117,285,285,https://www.stevens.edu/,733,0,0
1668652905693,22038,Steven Apply Page,200,OK,Users 1-21,text,true,,120086,122,285,285,https://www.stevens.edu/apply,1155,0,1020
1668652906099,21647,Steven Apply Page,200,OK,Users 1-165,text,true,,120074,122,285,285,https://www.stevens.edu/apply,3296,0,1989
1668652917177,10596,Stevens Home Page,200,OK,Users 1-191,text,true,,187415,117,285,285,https://www.stevens.edu/,1344,0,0
1668652922110,5700,Stevens Home Page,200,OK,Users 1-128,text,true,,187423,117,285,285,https://www.stevens.edu/,1574,0,0
1668652918243,9579,Stevens Home Page,200,OK,Users 1-112,text,true,,187402,117,284,284,https://www.stevens.edu/,1115,0,0
1668652924547,3325,Stevens Home Page,200,OK,Users 1-29,text,true,,187409,117,284,284,https://www.stevens.edu/,1548,0,0
1668652906291,21587,Steven Apply Page,200,OK,Users 1-219,text,true,,120074,122,284,284,https://www.stevens.edu/apply,8843,0,2316
1668652927376,506,Steven Apply Page,200,OK,Users 1-13,text,true,,120081,122,284,284,https://www.stevens.edu/apply,444,0,0
1668652923113,4786,Stevens Home Page,200,OK,Users 1-225,text,true,,187410,117,284,284,https://www.stevens.edu/,1683,0,0
1668652913513,14397,Stevens Home Page,200,OK,Users 1-98,text,true,,187402,117,284,284,https://www.stevens.edu/,1963,0,0
1668652922269,5643,Stevens Home Page,200,OK,Users 1-268,text,true,,187418,117,284,284,https://www.stevens.edu/,1993,0,0
1668652917162,10833,Stevens Home Page,200,OK,Users 1-269,text,true,,187410,117,283,283,https://www.stevens.edu/,1298,0,0
1668652919294,8704,Stevens Home Page,200,OK,Users 1-70,text,true,,187402,117,283,283,https://www.stevens.edu/,1031,0,0
1668652927726,341,Steven Apply Page,200,OK,Users 1-17,text,true,,120096,122,283,283,https://www.stevens.edu/apply,241,0,0
1668652906431,21725,Steven Apply Page,200,OK,Users 1-184,text,true,,120094,122,283,283,https://www.stevens.edu/apply,5808,0,1112
1668652905948,22218,Steven Apply Page,200,OK,Users 1-115,text,true,,120074,122,283,283,https://www.stevens.edu/apply,5349,0,1875
1668652923023,5184,Steven Apply Page,200,OK,Users 1-267,text,true,,120082,122,283,283,https://www.stevens.edu/apply,3523,0,0
1668652922380,5972,Stevens Home Page,200,OK,Users 1-232,text,true,,187401,117,283,283,https://www.stevens.edu/,1989,0,0
1668652923501,4890,Stevens Home Page,200,OK,Users 1-256,text,true,,187408,117,282,282,https://www.stevens.edu/,3498,0,0
1668652924623,3805,Stevens Home Page,200,OK,Users 1-201,text,true,,187420,117,281,281,https://www.stevens.edu/,2641,0,0
1668652924487,3953,Stevens Home Page,200,OK,Users 1-133,text,true,,187416,117,280,280,https://www.stevens.edu/,1652,0,0
1668652922628,5819,Stevens Home Page,200,OK,Users 1-30,text,true,,187401,117,280,280,https://www.stevens.edu/,1858,0,0
1668652913980,14549,Stevens Home Page,200,OK,Users 1-137,text,true,,187423,117,279,279,https://www.stevens.edu/,1865,0,0
1668652906546,21994,Steven Apply Page,200,OK,Users 1-206,text,true,,120081,122,279,279,https://www.stevens.edu/apply,4643,0,321
1668652927396,1180,Stevens Home Page,200,OK,Users 1-139,text,true,,187417,117,279,279,https://www.stevens.edu/,516,0,0
1668652927667,986,Stevens Home Page,200,OK,Users 1-171,text,true,,187410,117,279,279,https://www.stevens.edu/,305,0,0
1668652918579,10100,Stevens Home Page,200,OK,Users 1-140,text,true,,187418,117,279,279,https://www.stevens.edu/,945,0,0
1668652927080,1605,Steven Apply Page,200,OK,Users 1-241,text,true,,120074,122,279,279,https://www.stevens.edu/apply,1268,0,0
1668652913495,15249,Stevens Home Page,200,OK,Users 1-271,text,true,,187401,117,279,279,https://www.stevens.edu/,2042,0,0
1668652924026,4762,Steven Apply Page,200,OK,Users 1-297,text,true,,120081,122,279,279,https://www.stevens.edu/apply,3306,0,0
1668652915992,12798,Stevens Home Page,200,OK,Users 1-101,text,true,,187417,117,279,279,https://www.stevens.edu/,1105,0,0
1668652924555,4242,Stevens Home Page,200,OK,Users 1-287,text,true,,187401,117,279,279,https://www.stevens.edu/,2931,0,0
1668652914648,14163,Stevens Home Page,200,OK,Users 1-51,text,true,,187418,117,278,278,https://www.stevens.edu/,1881,0,0
1668652927640,1181,Steven Apply Page,200,OK,Users 1-196,text,true,,120097,122,278,278,https://www.stevens.edu/apply,303,0,0
1668652919215,9606,Stevens Home Page,200,OK,Users 1-2,text,true,,187423,117,278,278,https://www.stevens.edu/,884,0,0
1668652927823,1038,Steven Apply Page,200,OK,Users 1-112,text,true,,120098,122,278,278,https://www.stevens.edu/apply,291,0,0
1668652927882,1012,Stevens Home Page,200,OK,Users 1-13,text,true,,187410,117,278,278,https://www.stevens.edu/,739,0,0
1668652906618,22309,Steven Apply Page,200,OK,Users 1-266,text,true,,120074,122,277,277,https://www.stevens.edu/apply,5766,0,958
1668652918847,10086,Stevens Home Page,200,OK,Users 1-230,text,true,,187433,117,277,277,https://www.stevens.edu/,2435,0,0
1668652927050,1974,Stevens Home Page,200,OK,Users 1-111,text,true,,187416,117,277,277,https://www.stevens.edu/,560,0,0
1668652923286,5751,Steven Apply Page,200,OK,Users 1-44,text,true,,120074,122,276,276,https://www.stevens.edu/apply,3909,0,0
1668652921394,7664,Stevens Home Page,200,OK,Users 1-90,text,true,,187410,117,276,276,https://www.stevens.edu/,1419,0,0
1668652927722,1352,Stevens Home Page,200,OK,Users 1-73,text,true,,187409,117,276,276,https://www.stevens.edu/,453,0,0
1668652928067,1012,Stevens Home Page,200,OK,Users 1-17,text,true,,187425,117,275,275,https://www.stevens.edu/,884,0,0
1668652918445,10651,Stevens Home Page,200,OK,Users 1-71,text,true,,187401,117,274,274,https://www.stevens.edu/,3314,0,0
1668652923128,6035,Stevens Home Page,200,OK,Users 1-205,text,true,,187415,117,274,274,https://www.stevens.edu/,2020,0,0
1668652918095,11069,Stevens Home Page,200,OK,Users 1-97,text,true,,187409,117,274,274,https://www.stevens.edu/,956,0,0
1668652927911,1322,Steven Apply Page,200,OK,Users 1-98,text,true,,120081,122,273,273,https://www.stevens.edu/apply,900,0,0
1668652924243,5002,Steven Apply Page,200,OK,Users 1-181,text,true,,120090,122,273,273,https://www.stevens.edu/apply,3236,0,0
1668652905931,23347,Steven Apply Page,200,OK,Users 1-110,text,true,,120081,122,273,273,https://www.stevens.edu/apply,2881,0,988
1668652921099,8227,Stevens Home Page,200,OK,Users 1-131,text,true,,187424,117,273,273,https://www.stevens.edu/,1159,0,0
1668652918744,10665,Stevens Home Page,200,OK,Users 1-18,text,true,,187401,117,273,273,https://www.stevens.edu/,3528,0,0
1668652928577,1003,Steven Apply Page,200,OK,Users 1-139,text,true,,120098,122,273,273,https://www.stevens.edu/apply,936,0,0
1668652928654,993,Steven Apply Page,200,OK,Users 1-171,text,true,,120082,122,273,273,https://www.stevens.edu/apply,956,0,0
1668652921333,8461,Stevens Home Page,200,OK,Users 1-121,text,true,,187400,117,273,273,https://www.stevens.edu/,1079,0,0
1668652906549,23264,Steven Apply Page,200,OK,Users 1-254,text,true,,120087,122,273,273,https://www.stevens.edu/apply,5897,0,2185
1668652928745,1131,Steven Apply Page,200,OK,Users 1-271,text,true,,120098,122,273,273,https://www.stevens.edu/apply,1084,0,0
1668652927570,2324,Stevens Home Page,200,OK,Users 1-209,text,true,,187401,117,273,273,https://www.stevens.edu/,371,0,0
1668652906119,23791,Steven Apply Page,200,OK,Users 1-172,text,true,,120103,122,272,272,https://www.stevens.edu/apply,3010,0,1002
1668652927499,2581,Steven Apply Page,200,OK,Users 1-42,text,true,,120087,122,272,272,https://www.stevens.edu/apply,460,0,0
1668652927396,2684,Stevens Home Page,200,OK,Users 1-47,text,true,,187409,117,272,272,https://www.stevens.edu/,535,0,0
1668652926969,3157,Steven Apply Page,200,OK,Users 1-282,text,true,,120081,122,271,271,https://www.stevens.edu/apply,1592,0,0
1668652914738,15454,Stevens Home Page,200,OK,Users 1-88,text,true,,187409,117,271,271,https://www.stevens.edu/,1594,0,0
1668652926929,3330,Stevens Home Page,200,OK,Users 1-249,text,true,,187402,117,271,271,https://www.stevens.edu/,1380,0,0
1668652918279,12083,Steven Apply Page,200,OK,Users 1-243,text,true,,120090,122,270,270,https://www.stevens.edu/apply,1795,0,0
1668652918448,11926,Steven Apply Page,200,OK,Users 1-261,text,true,,120074,122,270,270,https://www.stevens.edu/apply,11873,0,0
1668652914628,15948,Stevens Home Page,200,OK,Users 1-96,text,true,,187401,117,270,270,https://www.stevens.edu/,1732,0,0
1668652906619,23979,Steven Apply Page,200,OK,Users 1-260,text,true,,120081,122,270,270,https://www.stevens.edu/apply,2158,0,749
1668652916847,13776,Stevens Home Page,200,OK,Users 1-198,text,true,,187394,117,270,270,https://www.stevens.edu/,1113,0,0
1668652925805,4875,Steven Apply Page,200,OK,Users 1-296,text,true,,120090,122,270,270,https://www.stevens.edu/apply,3302,0,0
1668652925805,4972,Steven Apply Page,200,OK,Users 1-180,text,true,,120094,122,270,270,https://www.stevens.edu/apply,1944,0,0
1668652917177,13600,Stevens Home Page,200,OK,Users 1-227,text,true,,187417,117,270,270,https://www.stevens.edu/,1421,0,0
1668652928789,1998,Stevens Home Page,200,OK,Users 1-297,text,true,,187401,117,270,270,https://www.stevens.edu/,1822,0,0
1668652905826,25002,Steven Apply Page,200,OK,Users 1-75,text,true,,120081,122,269,269,https://www.stevens.edu/apply,6373,0,1051
1668652928530,2348,Steven Apply Page,200,OK,Users 1-137,text,true,,120090,122,269,269,https://www.stevens.edu/apply,796,0,0
1668652927640,3254,Stevens Home Page,200,OK,Users 1-298,text,true,,187426,117,269,269,https://www.stevens.edu/,1621,0,0
1668652926037,4868,Steven Apply Page,200,OK,Users 1-193,text,true,,120090,122,268,268,https://www.stevens.edu/apply,4024,0,0
1668652924432,6481,Stevens Home Page,200,OK,Users 1-109,text,true,,187394,117,268,268,https://www.stevens.edu/,1602,0,0
1668652905914,25161,Steven Apply Page,200,OK,Users 1-104,text,true,,120081,122,268,268,https://www.stevens.edu/apply,5133,0,2825
1668652922070,9005,Steven Apply Page,200,OK,Users 1-207,text,true,,120098,122,268,268,https://www.stevens.edu/apply,1498,0,0
1668652927872,3214,Steven Apply Page,200,OK,Users 1-29,text,true,,120074,122,268,268,https://www.stevens.edu/apply,709,0,0
1668652928680,2424,Steven Apply Page,200,OK,Users 1-140,text,true,,120090,122,268,268,https://www.stevens.edu/apply,994,0,0
1668652929795,1400,Steven Apply Page,200,OK,Users 1-121,text,true,,120089,122,268,268,https://www.stevens.edu/apply,1377,0,0
1668652914714,16491,Stevens Home Page,200,OK,Users 1-126,text,true,,187410,117,268,268,https://www.stevens.edu/,1646,0,0
1668652927587,3619,Stevens Home Page,200,OK,Users 1-149,text,true,,187394,117,268,268,https://www.stevens.edu/,545,0,0
1668652919052,12274,Stevens Home Page,200,OK,Users 1-57,text,true,,187408,117,267,267,https://www.stevens.edu/,961,0,0
1668652928862,2474,Stevens Home Page,200,OK,Users 1-112,text,true,,187394,117,267,267,https://www.stevens.edu/,1084,0,0
1668652927900,3445,Steven Apply Page,200,OK,Users 1-225,text,true,,120074,122,266,266,https://www.stevens.edu/apply,972,0,0
1668652927592,3763,Stevens Home Page,200,OK,Users 1-160,text,true,,187417,117,266,266,https://www.stevens.edu/,574,0,0
1668652918989,12432,Steven Apply Page,200,OK,Users 1-46,text,true,,120082,122,265,265,https://www.stevens.edu/apply,2261,0,0
1668652923683,7739,Stevens Home Page,200,OK,Users 1-157,text,true,,187418,117,265,265,https://www.stevens.edu/,3357,0,0
1668652928822,2636,Stevens Home Page,200,OK,Users 1-196,text,true,,187402,117,265,265,https://www.stevens.edu/,1100,0,0
1668652905693,25766,Steven Apply Page,200,OK,Users 1-12,text,true,,120095,122,265,265,https://www.stevens.edu/apply,10454,0,2181
1668652905693,25766,Steven Apply Page,200,OK,Users 1-11,text,true,,120089,122,265,265,https://www.stevens.edu/apply,6754,0,1168
1668652926956,4531,Stevens Home Page,200,OK,Users 1-265,text,true,,187410,117,264,264,https://www.stevens.edu/,1435,0,0
1668652918728,12799,Stevens Home Page,200,OK,Users 1-79,text,true,,187409,117,264,264,https://www.stevens.edu/,2151,0,0
1668652927479,4054,Steven Apply Page,200,OK,Users 1-292,text,true,,120081,122,264,264,https://www.stevens.edu/apply,1765,0,0
1668652927424,4180,Stevens Home Page,200,OK,Users 1-69,text,true,,187401,117,264,264,https://www.stevens.edu/,2985,0,0
1668652919109,12503,Stevens Home Page,200,OK,Users 1-177,text,true,,187402,117,263,263,https://www.stevens.edu/,2213,0,0
1668652930375,1285,Stevens Home Page,200,OK,Users 1-261,text,true,,187410,117,263,263,https://www.stevens.edu/,1251,0,0
1668652917006,14655,Stevens Home Page,200,OK,Users 1-216,text,true,,187432,117,263,263,https://www.stevens.edu/,1136,0,0
1668652905863,25824,Steven Apply Page,200,OK,Users 1-87,text,true,,120074,122,262,262,https://www.stevens.edu/apply,8052,0,1236
1668652924322,7382,Steven Apply Page,200,OK,Users 1-285,text,true,,120090,122,262,262,https://www.stevens.edu/apply,3157,0,0
1668652928685,3019,Stevens Home Page,200,OK,Users 1-241,text,true,,187401,117,262,262,https://www.stevens.edu/,1771,0,0
1668652916479,15253,Stevens Home Page,200,OK,Users 1-283,text,true,,187417,117,261,261,https://www.stevens.edu/,1025,0,0
1668652916867,14883,Stevens Home Page,200,OK,Users 1-273,text,true,,187401,117,261,261,https://www.stevens.edu/,1275,0,0
1668652923753,8072,Steven Apply Page,200,OK,Users 1-288,text,true,,120081,122,261,261,https://www.stevens.edu/apply,4804,0,0
1668652924784,7041,Stevens Home Page,200,OK,Users 1-290,text,true,,187401,117,261,261,https://www.stevens.edu/,4077,0,0
1668652923592,8272,Stevens Home Page,200,OK,Users 1-170,text,true,,187402,117,260,260,https://www.stevens.edu/,7248,0,0
1668652926232,5635,Steven Apply Page,200,OK,Users 1-199,text,true,,120081,122,259,259,https://www.stevens.edu/apply,3829,0,0
1668652905956,25995,Steven Apply Page,200,OK,Users 1-118,text,true,,120082,122,259,259,https://www.stevens.edu/apply,2790,0,881
1668652915964,15991,Stevens Home Page,200,OK,Users 1-168,text,true,,187402,117,259,259,https://www.stevens.edu/,2029,0,0
1668652927746,4218,Stevens Home Page,200,OK,Users 1-165,text,true,,187409,117,259,259,https://www.stevens.edu/,330,0,0
1668652927214,4757,Steven Apply Page,200,OK,Users 1-204,text,true,,120074,122,259,259,https://www.stevens.edu/apply,3274,0,0
1668652929580,2414,Stevens Home Page,200,OK,Users 1-139,text,true,,187423,117,259,259,https://www.stevens.edu/,1530,0,0
1668652929648,2462,Stevens Home Page,200,OK,Users 1-171,text,true,,187402,117,258,258,https://www.stevens.edu/,1574,0,0
1668652921661,10547,Stevens Home Page,200,OK,Users 1-4,text,true,,187401,117,257,257,https://www.stevens.edu/,1329,0,0
1668652929877,2348,Stevens Home Page,200,OK,Users 1-271,text,true,,187401,117,257,257,https://www.stevens.edu/,1501,0,0
1668652906582,25687,Steven Apply Page,200,OK,Users 1-295,text,true,,120074,122,256,256,https://www.stevens.edu/apply,5137,0,996
1668652906624,25645,Steven Apply Page,200,OK,Users 1-293,text,true,,120082,122,256,256,https://www.stevens.edu/apply,5735,0,919
1668652927722,4566,Steven Apply Page,200,OK,Users 1-27,text,true,,120090,122,256,256,https://www.stevens.edu/apply,717,0,0
1668652927221,5101,Stevens Home Page,200,OK,Users 1-3,text,true,,187402,117,256,256,https://www.stevens.edu/,717,0,0
1668652927570,4875,Stevens Home Page,200,OK,Users 1-138,text,true,,187394,117,255,255,https://www.stevens.edu/,668,0,0
1668652926951,5556,Steven Apply Page,200,OK,Users 1-238,text,true,,120092,122,254,254,https://www.stevens.edu/apply,3158,0,0
1668652929233,3314,Stevens Home Page,200,OK,Users 1-98,text,true,,187394,117,254,254,https://www.stevens.edu/,1837,0,0
1668652912309,20270,Stevens Home Page,200,OK,Users 1-179,text,true,,187417,117,253,253,https://www.stevens.edu/,1481,0,0
1668652921760,10849,Stevens Home Page,200,OK,Users 1-218,text,true,,187409,117,253,253,https://www.stevens.edu/,1467,0,0
1668652927517,5213,Stevens Home Page,200,OK,Users 1-252,text,true,,187401,117,253,253,https://www.stevens.edu/,1377,0,0
1668652928791,3970,Steven Apply Page,200,OK,Users 1-101,text,true,,120095,122,252,252,https://www.stevens.edu/apply,1830,0,0
1668652930363,2398,Stevens Home Page,200,OK,Users 1-243,text,true,,187409,117,252,252,https://www.stevens.edu/,1193,0,0
1668652915680,17096,Stevens Home Page,200,OK,Users 1-185,text,true,,187417,117,251,251,https://www.stevens.edu/,1330,0,0
1668652929245,3595,Stevens Home Page,200,OK,Users 1-181,text,true,,187417,117,251,251,https://www.stevens.edu/,1726,0,0
1668652927998,4887,Steven Apply Page,200,OK,Users 1-70,text,true,,120097,122,250,250,https://www.stevens.edu/apply,1216,0,0
1668652927996,5032,Steven Apply Page,200,OK,Users 1-269,text,true,,120074,122,250,250,https://www.stevens.edu/apply,2203,0,0
1668652927383,5654,Steven Apply Page,200,OK,Users 1-284,text,true,,120082,122,250,250,https://www.stevens.edu/apply,3136,0,0
1668652917936,15110,Stevens Home Page,200,OK,Users 1-229,text,true,,187394,117,250,250,https://www.stevens.edu/,4191,0,0
1668652921964,11096,Stevens Home Page,200,OK,Users 1-289,text,true,,187432,117,250,250,https://www.stevens.edu/,2810,0,0
1668652918728,14365,Stevens Home Page,200,OK,Users 1-39,text,true,,187401,117,249,249,https://www.stevens.edu/,2530,0,0
1668652929059,4095,Steven Apply Page,200,OK,Users 1-90,text,true,,120081,122,249,249,https://www.stevens.edu/apply,1376,0,0
1668652927264,5923,Steven Apply Page,200,OK,Users 1-49,text,true,,120089,122,249,249,https://www.stevens.edu/apply,4142,0,0
1668652927774,5418,Steven Apply Page,200,OK,Users 1-191,text,true,,120095,122,249,249,https://www.stevens.edu/apply,3245,0,0
1668652928207,5003,Stevens Home Page,200,OK,Users 1-267,text,true,,187410,117,249,249,https://www.stevens.edu/,3405,0,0
1668652915953,17290,Stevens Home Page,200,OK,Users 1-94,text,true,,187417,117,248,248,https://www.stevens.edu/,1052,0,0
1668652918443,14828,Steven Apply Page,200,OK,Users 1-276,text,true,,120097,122,248,248,https://www.stevens.edu/apply,14775,0,0
1668652930599,2744,Stevens Home Page,200,OK,Users 1-260,text,true,,187426,117,248,248,https://www.stevens.edu/,1165,0,0
1668652930878,2561,Stevens Home Page,200,OK,Users 1-137,text,true,,187409,117,248,248,https://www.stevens.edu/,976,0,0
1668652931423,2058,Steven Apply Page,200,OK,Users 1-157,text,true,,120082,122,247,247,https://www.stevens.edu/apply,848,0,0
1668652905702,27784,Steven Apply Page,200,OK,Users 1-33,text,true,,120090,122,247,247,https://www.stevens.edu/apply,5242,0,2987
1668652906329,27170,Steven Apply Page,200,OK,Users 1-217,text,true,,120081,122,247,247,https://www.stevens.edu/apply,1833,0,498
1668652917788,15720,Stevens Home Page,200,OK,Users 1-182,text,true,,187402,117,247,247,https://www.stevens.edu/,1672,0,0
1668652931488,2072,Steven Apply Page,200,OK,Users 1-265,text,true,,120082,122,247,247,https://www.stevens.edu/apply,1540,0,0
1668652931195,2374,Stevens Home Page,200,OK,Users 1-121,text,true,,187415,117,247,247,https://www.stevens.edu/,932,0,0
1668652930777,2887,Stevens Home Page,200,OK,Users 1-180,text,true,,187409,117,246,246,https://www.stevens.edu/,1060,0,0
1668652918744,14952,Stevens Home Page,200,OK,Users 1-130,text,true,,187416,117,245,245,https://www.stevens.edu/,3185,0,0
1668652918078,15618,Stevens Home Page,200,OK,Users 1-125,text,true,,187409,117,245,245,https://www.stevens.edu/,3061,0,0
1668652906615,27113,Steven Apply Page,200,OK,Users 1-188,text,true,,120074,122,245,245,https://www.stevens.edu/apply,2468,0,977
1668652931345,2383,Stevens Home Page,200,OK,Users 1-225,text,true,,187423,117,245,245,https://www.stevens.edu/,1090,0,0
1668652905918,27939,Steven Apply Page,200,OK,Users 1-105,text,true,,120074,122,244,244,https://www.stevens.edu/apply,6049,0,2449
1668652927391,6491,Stevens Home Page,200,OK,Users 1-215,text,true,,187415,117,244,244,https://www.stevens.edu/,558,0,0
